,mode,provider,inter_request_ms,num_msgs,elapsed_us,msg_send_time,req_latency_us,impl,num_receivers
29,Ordered:10,aws,50,100,6343234,3813635,25981,service,2
30,Ordered:10,aws,50,100,6343234,3931682,22914,service,2
31,Ordered:10,aws,50,100,6343234,4054189,50273,service,2
32,Ordered:10,aws,50,100,6343234,4206372,25617,service,2
33,Ordered:10,aws,50,100,6343234,4331219,28883,service,2
34,Ordered:10,aws,50,100,6343234,4451017,27906,service,2
35,Ordered:10,aws,50,100,6343234,4573594,24625,service,2
36,Ordered:10,aws,50,100,6343234,4700977,27157,service,2
37,Ordered:10,aws,50,100,6343234,4820542,32989,service,2
38,Ordered:10,aws,50,100,6343234,4947456,27780,service,2
39,Ordered:10,aws,50,100,6343234,5070029,35260,service,2
40,Ordered:10,aws,50,100,6343234,5196502,31866,service,2
41,Ordered:10,aws,50,100,6343234,5317841,26960,service,2
42,Ordered:10,aws,50,100,6343234,5446088,30023,service,2
43,Ordered:10,aws,50,100,6343234,5571516,20852,service,2
44,Ordered:10,aws,50,100,6343234,5699590,30814,service,2
45,Ordered:10,aws,50,100,6343234,5824013,30652,service,2
46,Ordered:10,aws,50,100,6343234,5945142,30239,service,2
47,Ordered:10,aws,50,100,6343234,6063945,33987,service,2
48,Ordered:10,aws,50,100,6343234,6187813,26401,service,2
49,Ordered:10,aws,50,100,6343234,6333641,56358,service,2
50,Ordered:10,aws,50,100,6343234,21,56799,service,2
51,Ordered:10,aws,50,100,6343234,157245,23839,service,2
52,Ordered:10,aws,50,100,6343234,281335,30419,service,2
53,Ordered:10,aws,50,100,6343234,401082,29523,service,2
54,Ordered:10,aws,50,100,6343234,523319,31375,service,2
55,Ordered:10,aws,50,100,6343234,644028,27166,service,2
56,Ordered:10,aws,50,100,6343234,767698,23331,service,2
57,Ordered:10,aws,50,100,6343234,893851,51699,service,2
58,Ordered:10,aws,50,100,6343234,1017541,34796,service,2
59,Ordered:10,aws,50,100,6343234,1146115,33940,service,2
60,Ordered:10,aws,50,100,6343234,1275648,31972,service,2
61,Ordered:10,aws,50,100,6343234,1400015,29488,service,2
62,Ordered:10,aws,50,100,6343234,1537582,27044,service,2
63,Ordered:10,aws,50,100,6343234,1659313,30392,service,2
64,Ordered:10,aws,50,100,6343234,1782809,32277,service,2
65,Ordered:10,aws,50,100,6343234,1903250,29802,service,2
66,Ordered:10,aws,50,100,6343234,2025933,33083,service,2
67,Ordered:10,aws,50,100,6343234,2148542,33285,service,2
68,Ordered:10,aws,50,100,6343234,2271351,28018,service,2
69,Ordered:10,aws,50,100,6343234,2394229,30788,service,2
70,Ordered:10,aws,50,100,6343234,2515976,22238,service,2
71,Ordered:10,aws,50,100,6343234,2640464,19263,service,2
72,Ordered:10,aws,50,100,6343234,2759495,25661,service,2
73,Ordered:10,aws,50,100,6343234,2881671,29203,service,2
74,Ordered:10,aws,50,100,6343234,3002540,26899,service,2
75,Ordered:10,aws,50,100,6343234,3216676,52758,service,2
76,Ordered:10,aws,50,100,6343234,3366930,34611,service,2
77,Ordered:10,aws,50,100,6343234,3493028,24793,service,2
78,Ordered:10,aws,50,100,6343234,3612782,29677,service,2
79,Ordered:10,aws,50,100,6343234,3733846,56667,service,2
80,Ordered:10,aws,50,100,6343234,3872697,25815,service,2
81,Ordered:10,aws,50,100,6343234,3991815,30216,service,2
82,Ordered:10,aws,50,100,6343234,4144604,31694,service,2
83,Ordered:10,aws,50,100,6343234,4266969,33273,service,2
84,Ordered:10,aws,50,100,6343234,4391167,26642,service,2
85,Ordered:10,aws,50,100,6343234,4514205,34304,service,2
86,Ordered:10,aws,50,100,6343234,4637483,32178,service,2
87,Ordered:10,aws,50,100,6343234,4760263,31115,service,2
88,Ordered:10,aws,50,100,6343234,4882934,27382,service,2
89,Ordered:10,aws,50,100,6343234,5008436,24387,service,2
90,Ordered:10,aws,50,100,6343234,5134408,78383,service,2
91,Ordered:10,aws,50,100,6343234,5257476,44223,service,2
92,Ordered:10,aws,50,100,6343234,5384926,31180,service,2
93,Ordered:10,aws,50,100,6343234,5509135,30355,service,2
94,Ordered:10,aws,50,100,6343234,5630667,40720,service,2
95,Ordered:10,aws,50,100,6343234,5762500,29637,service,2
96,Ordered:10,aws,50,100,6343234,5882683,22450,service,2
97,Ordered:10,aws,50,100,6343234,6003433,35500,service,2
98,Ordered:10,aws,50,100,6343234,6125981,30700,service,2
99,Ordered:10,aws,50,100,6343234,6248535,49775,service,2
0,Ordered:10,aws,50,100,6490917,242515,27860,service,5
1,Ordered:10,aws,50,100,6490917,559618,25105,service,5
2,Ordered:10,aws,50,100,6490917,871474,33631,service,5
3,Ordered:10,aws,50,100,6490917,1187962,37923,service,5
4,Ordered:10,aws,50,100,6490917,1509375,34125,service,5
5,Ordered:10,aws,50,100,6490917,1816611,35320,service,5
6,Ordered:10,aws,50,100,6490917,2132859,33095,service,5
7,Ordered:10,aws,50,100,6490917,2479931,32415,service,5
8,Ordered:10,aws,50,100,6490917,2793919,27415,service,5
9,Ordered:10,aws,50,100,6490917,3104008,25234,service,5
10,Ordered:10,aws,50,100,6490917,3411248,34724,service,5
11,Ordered:10,aws,50,100,6490917,3658550,32631,service,5
12,Ordered:10,aws,50,100,6490917,3980861,28635,service,5
13,Ordered:10,aws,50,100,6490917,4290135,29856,service,5
14,Ordered:10,aws,50,100,6490917,4620627,34929,service,5
15,Ordered:10,aws,50,100,6490917,4978185,36917,service,5
16,Ordered:10,aws,50,100,6490917,5291734,26658,service,5
17,Ordered:10,aws,50,100,6490917,5604524,40993,service,5
18,Ordered:10,aws,50,100,6490917,5929783,27337,service,5
19,Ordered:10,aws,50,100,6490917,6244221,28229,service,5
20,Ordered:10,aws,50,100,6490917,175725,41761,service,5
21,Ordered:10,aws,50,100,6490917,496737,23517,service,5
22,Ordered:10,aws,50,100,6490917,808158,30575,service,5
23,Ordered:10,aws,50,100,6490917,1121612,42064,service,5
24,Ordered:10,aws,50,100,6490917,1446569,29297,service,5
25,Ordered:10,aws,50,100,6490917,1755381,30044,service,5
26,Ordered:10,aws,50,100,6490917,2073431,32301,service,5
27,Ordered:10,aws,50,100,6490917,2417947,30805,service,5
28,Ordered:10,aws,50,100,6490917,2732445,29263,service,5
29,Ordered:10,aws,50,100,6490917,3044506,33285,service,5
30,Ordered:10,aws,50,100,6490917,3351980,27865,service,5
31,Ordered:10,aws,50,100,6490917,3597152,29190,service,5
32,Ordered:10,aws,50,100,6490917,3916702,38155,service,5
33,Ordered:10,aws,50,100,6490917,4229928,33958,service,5
34,Ordered:10,aws,50,100,6490917,4536306,46043,service,5
35,Ordered:10,aws,50,100,6490917,4888686,56237,service,5
36,Ordered:10,aws,50,100,6490917,5228676,29768,service,5
37,Ordered:10,aws,50,100,6490917,5542316,30731,service,5
38,Ordered:10,aws,50,100,6490917,5864796,29673,service,5
39,Ordered:10,aws,50,100,6490917,6184998,189924,service,5
40,Ordered:10,aws,50,100,6490917,303581,32864,service,5
41,Ordered:10,aws,50,100,6490917,618969,31737,service,5
42,Ordered:10,aws,50,100,6490917,934391,29662,service,5
43,Ordered:10,aws,50,100,6490917,1255393,30890,service,5
44,Ordered:10,aws,50,100,6490917,1569831,33410,service,5
45,Ordered:10,aws,50,100,6490917,1879274,37448,service,5
46,Ordered:10,aws,50,100,6490917,2195287,30750,service,5
47,Ordered:10,aws,50,100,6490917,2543966,23015,service,5
48,Ordered:10,aws,50,100,6490917,2856534,31806,service,5
49,Ordered:10,aws,50,100,6490917,3164603,274496,service,5
50,Ordered:10,aws,50,100,6490917,3854108,30424,service,5
51,Ordered:10,aws,50,100,6490917,4167410,39349,service,5
52,Ordered:10,aws,50,100,6490917,4475923,33982,service,5
53,Ordered:10,aws,50,100,6490917,4824054,30358,service,5
54,Ordered:10,aws,50,100,6490917,5166026,27344,service,5
55,Ordered:10,aws,50,100,6490917,5475612,38286,service,5
56,Ordered:10,aws,50,100,6490917,5798250,36412,service,5
57,Ordered:10,aws,50,100,6490917,6122713,33126,service,5
58,Ordered:10,aws,50,100,6490917,45,86064,service,5
59,Ordered:10,aws,50,100,6490917,366779,34948,service,5
60,Ordered:10,aws,50,100,6490917,680130,31934,service,5
61,Ordered:10,aws,50,100,6490917,995301,25693,service,5
62,Ordered:10,aws,50,100,6490917,1317564,44221,service,5
63,Ordered:10,aws,50,100,6490917,1630508,29221,service,5
64,Ordered:10,aws,50,100,6490917,1947095,29477,service,5
65,Ordered:10,aws,50,100,6490917,2258124,67164,service,5
66,Ordered:10,aws,50,100,6490917,2603449,35441,service,5
67,Ordered:10,aws,50,100,6490917,2919581,26634,service,5
68,Ordered:10,aws,50,100,6490917,3231769,36250,service,5
69,Ordered:10,aws,50,100,6490917,3473439,28053,service,5
70,Ordered:10,aws,50,100,6490917,3722355,27813,service,5
71,Ordered:10,aws,50,100,6490917,4045086,20427,service,5
72,Ordered:10,aws,50,100,6490917,4351175,21992,service,5
73,Ordered:10,aws,50,100,6490917,4683692,47932,service,5
74,Ordered:10,aws,50,100,6490917,5040559,29935,service,5
75,Ordered:10,aws,50,100,6490917,5356445,25419,service,5
76,Ordered:10,aws,50,100,6490917,5669629,36209,service,5
77,Ordered:10,aws,50,100,6490917,5992465,34139,service,5
78,Ordered:10,aws,50,100,6490917,6305896,26762,service,5
79,Ordered:10,aws,50,100,6490917,114599,45141,service,5
80,Ordered:10,aws,50,100,6490917,430923,35639,service,5
81,Ordered:10,aws,50,100,6490917,744290,34581,service,5
82,Ordered:10,aws,50,100,6490917,1055278,33030,service,5
83,Ordered:10,aws,50,100,6490917,1379977,38383,service,5
84,Ordered:10,aws,50,100,6490917,1695049,30164,service,5
85,Ordered:10,aws,50,100,6490917,2011981,35267,service,5
86,Ordered:10,aws,50,100,6490917,2355457,30311,service,5
87,Ordered:10,aws,50,100,6490917,2671162,28009,service,5
88,Ordered:10,aws,50,100,6490917,2981471,34753,service,5
89,Ordered:10,aws,50,100,6490917,3291299,27447,service,5
90,Ordered:10,aws,50,100,6490917,3534898,33124,service,5
91,Ordered:10,aws,50,100,6490917,3784284,32464,service,5
92,Ordered:10,aws,50,100,6490917,4106887,28186,service,5
93,Ordered:10,aws,50,100,6490917,4413546,29128,service,5
94,Ordered:10,aws,50,100,6490917,4760232,31590,service,5
95,Ordered:10,aws,50,100,6490917,5102678,32860,service,5
96,Ordered:10,aws,50,100,6490917,5416211,19829,service,5
97,Ordered:10,aws,50,100,6490917,5735027,33851,service,5
98,Ordered:10,aws,50,100,6490917,6058918,31551,service,5
99,Ordered:10,aws,50,100,6490917,6365102,156888,service,5
0,Ordered:10,aws,50,100,6530573,15,64213,service,10
1,Ordered:10,aws,50,100,6530573,654890,29980,service,10
2,Ordered:10,aws,50,100,6530573,1285046,35057,service,10
3,Ordered:10,aws,50,100,6530573,1906165,30930,service,10
4,Ordered:10,aws,50,100,6530573,2529154,35982,service,10
5,Ordered:10,aws,50,100,6530573,3179665,31929,service,10
6,Ordered:10,aws,50,100,6530573,3918795,31325,service,10
7,Ordered:10,aws,50,100,6530573,4620870,44764,service,10
8,Ordered:10,aws,50,100,6530573,5335440,34911,service,10
9,Ordered:10,aws,50,100,6530573,5968403,34084,service,10
10,Ordered:10,aws,50,100,6530573,458506,43141,service,10
11,Ordered:10,aws,50,100,6530573,1095430,36260,service,10
12,Ordered:10,aws,50,100,6530573,1717435,32933,service,10
13,Ordered:10,aws,50,100,6530573,2340387,34137,service,10
14,Ordered:10,aws,50,100,6530573,2991721,28000,service,10
15,Ordered:10,aws,50,100,6530573,3624351,25525,service,10
16,Ordered:10,aws,50,100,6530573,4409139,51600,service,10
17,Ordered:10,aws,50,100,6530573,5063886,27291,service,10
18,Ordered:10,aws,50,100,6530573,5719022,27276,service,10
19,Ordered:10,aws,50,100,6530573,6342345,40844,service,10
20,Ordered:10,aws,50,100,6530573,526193,42959,service,10
21,Ordered:10,aws,50,100,6530573,1157873,41641,service,10
22,Ordered:10,aws,50,100,6530573,1781999,29006,service,10
23,Ordered:10,aws,50,100,6530573,2400867,30493,service,10
24,Ordered:10,aws,50,100,6530573,3052098,33750,service,10
25,Ordered:10,aws,50,100,6530573,3685412,108395,service,10
26,Ordered:10,aws,50,100,6530573,4493231,30455,service,10
27,Ordered:10,aws,50,100,6530573,5124680,56475,service,10
28,Ordered:10,aws,50,100,6530573,5780733,38848,service,10
29,Ordered:10,aws,50,100,6530573,6405387,32687,service,10
30,Ordered:10,aws,50,100,6530573,270202,31755,service,10
31,Ordered:10,aws,50,100,6530573,905761,42284,service,10
32,Ordered:10,aws,50,100,6530573,1533946,30787,service,10
33,Ordered:10,aws,50,100,6530573,2157925,36326,service,10
34,Ordered:10,aws,50,100,6530573,2808226,25900,service,10
35,Ordered:10,aws,50,100,6530573,3431804,28434,service,10
36,Ordered:10,aws,50,100,6530573,4222636,44755,service,10
37,Ordered:10,aws,50,100,6530573,4876452,32349,service,10
38,Ordered:10,aws,50,100,6530573,5521694,48152,service,10
39,Ordered:10,aws,50,100,6530573,6155358,33749,service,10
40,Ordered:10,aws,50,100,6530573,591796,28428,service,10
41,Ordered:10,aws,50,100,6530573,1220665,34109,service,10
42,Ordered:10,aws,50,100,6530573,1842263,29674,service,10
43,Ordered:10,aws,50,100,6530573,2466736,26969,service,10
44,Ordered:10,aws,50,100,6530573,3118049,29263,service,10
45,Ordered:10,aws,50,100,6530573,3825310,66035,service,10
46,Ordered:10,aws,50,100,6530573,4555936,32580,service,10
47,Ordered:10,aws,50,100,6530573,5211480,31783,service,10
48,Ordered:10,aws,50,100,6530573,5847833,24711,service,10
49,Ordered:10,aws,50,100,6530573,6469512,32223,service,10
50,Ordered:10,aws,50,100,6530573,207445,37618,service,10
51,Ordered:10,aws,50,100,6530573,841118,31096,service,10
52,Ordered:10,aws,50,100,6530573,1468579,31796,service,10
53,Ordered:10,aws,50,100,6530573,2096731,29987,service,10
54,Ordered:10,aws,50,100,6530573,2746854,34053,service,10
55,Ordered:10,aws,50,100,6530573,3368788,32763,service,10
56,Ordered:10,aws,50,100,6530573,4161646,26272,service,10
57,Ordered:10,aws,50,100,6530573,4810492,37619,service,10
58,Ordered:10,aws,50,100,6530573,5457541,35509,service,10
59,Ordered:10,aws,50,100,6530573,6092540,32384,service,10
60,Ordered:10,aws,50,100,6530573,79279,37191,service,10
61,Ordered:10,aws,50,100,6530573,717369,30342,service,10
62,Ordered:10,aws,50,100,6530573,1347379,29783,service,10
63,Ordered:10,aws,50,100,6530573,1967520,38202,service,10
64,Ordered:10,aws,50,100,6530573,2593486,56131,service,10
65,Ordered:10,aws,50,100,6530573,3240894,29418,service,10
66,Ordered:10,aws,50,100,6530573,3983463,34051,service,10
67,Ordered:10,aws,50,100,6530573,4683854,31938,service,10
68,Ordered:10,aws,50,100,6530573,5273697,33469,service,10
69,Ordered:10,aws,50,100,6530573,5908990,28145,service,10
70,Ordered:10,aws,50,100,6530573,396070,34102,service,10
71,Ordered:10,aws,50,100,6530573,1035098,30208,service,10
72,Ordered:10,aws,50,100,6530573,1654546,26618,service,10
73,Ordered:10,aws,50,100,6530573,2279187,34991,service,10
74,Ordered:10,aws,50,100,6530573,2931834,41678,service,10
75,Ordered:10,aws,50,100,6530573,3560188,37552,service,10
76,Ordered:10,aws,50,100,6530573,4346822,28830,service,10
77,Ordered:10,aws,50,100,6530573,5000103,57828,service,10
78,Ordered:10,aws,50,100,6530573,5657609,33925,service,10
79,Ordered:10,aws,50,100,6530573,6280925,43107,service,10
80,Ordered:10,aws,50,100,6530573,333244,50614,service,10
81,Ordered:10,aws,50,100,6530573,970268,35230,service,10
82,Ordered:10,aws,50,100,6530573,1595029,30212,service,10
83,Ordered:10,aws,50,100,6530573,2218546,35253,service,10
84,Ordered:10,aws,50,100,6530573,2869637,40015,service,10
85,Ordered:10,aws,50,100,6530573,3496842,42891,service,10
86,Ordered:10,aws,50,100,6530573,4284418,32127,service,10
87,Ordered:10,aws,50,100,6530573,4936333,33231,service,10
88,Ordered:10,aws,50,100,6530573,5597522,30643,service,10
89,Ordered:10,aws,50,100,6530573,6220498,33136,service,10
90,Ordered:10,aws,50,100,6530573,146557,28668,service,10
91,Ordered:10,aws,50,100,6530573,780952,34718,service,10
92,Ordered:10,aws,50,100,6530573,1407352,32580,service,10
93,Ordered:10,aws,50,100,6530573,2032062,42489,service,10
94,Ordered:10,aws,50,100,6530573,2684106,33441,service,10
95,Ordered:10,aws,50,100,6530573,3301857,37658,service,10
96,Ordered:10,aws,50,100,6530573,4045783,80551,service,10
97,Ordered:10,aws,50,100,6530573,4746216,29761,service,10
98,Ordered:10,aws,50,100,6530573,5396971,32214,service,10
99,Ordered:10,aws,50,100,6530573,6031719,27535,service,10
0,AtMostOnce,aws,75,100,8785775,16,54288,service,1
1,AtMostOnce,aws,75,100,8785775,105495,24258,service,1
2,AtMostOnce,aws,75,100,8785775,192095,32590,service,1
3,AtMostOnce,aws,75,100,8785775,281893,24414,service,1
4,AtMostOnce,aws,75,100,8785775,366525,31287,service,1
5,AtMostOnce,aws,75,100,8785775,453001,37405,service,1
6,AtMostOnce,aws,75,100,8785775,542608,32523,service,1
7,AtMostOnce,aws,75,100,8785775,629277,28321,service,1
8,AtMostOnce,aws,75,100,8785775,716910,26736,service,1
9,AtMostOnce,aws,75,100,8785775,804945,34632,service,1
10,AtMostOnce,aws,75,100,8785775,891671,29898,service,1
11,AtMostOnce,aws,75,100,8785775,978815,30880,service,1
12,AtMostOnce,aws,75,100,8785775,1066894,33050,service,1
13,AtMostOnce,aws,75,100,8785775,1154135,28991,service,1
14,AtMostOnce,aws,75,100,8785775,1241353,30435,service,1
15,AtMostOnce,aws,75,100,8785775,1332778,31306,service,1
16,AtMostOnce,aws,75,100,8785775,1421285,32495,service,1
17,AtMostOnce,aws,75,100,8785775,1505143,33548,service,1
18,AtMostOnce,aws,75,100,8785775,1591812,25954,service,1
19,AtMostOnce,aws,75,100,8785775,1682223,121405,service,1
20,AtMostOnce,aws,75,100,8785775,1772233,61463,service,1
21,AtMostOnce,aws,75,100,8785775,1880908,27980,service,1
22,AtMostOnce,aws,75,100,8785775,1968016,31392,service,1
23,AtMostOnce,aws,75,100,8785775,2055757,35770,service,1
24,AtMostOnce,aws,75,100,8785775,2147671,33246,service,1
25,AtMostOnce,aws,75,100,8785775,2238049,40612,service,1
26,AtMostOnce,aws,75,100,8785775,2328958,83069,service,1
27,AtMostOnce,aws,75,100,8785775,2446155,35254,service,1
28,AtMostOnce,aws,75,100,8785775,2532506,36216,service,1
29,AtMostOnce,aws,75,100,8785775,2618790,29640,service,1
30,AtMostOnce,aws,75,100,8785775,2708741,38957,service,1
31,AtMostOnce,aws,75,100,8785775,2799931,31742,service,1
32,AtMostOnce,aws,75,100,8785775,2891904,122871,service,1
33,AtMostOnce,aws,75,100,8785775,2980250,89309,service,1
34,AtMostOnce,aws,75,100,8785775,3066923,50783,service,1
35,AtMostOnce,aws,75,100,8785775,3153881,27984,service,1
36,AtMostOnce,aws,75,100,8785775,3237996,29144,service,1
37,AtMostOnce,aws,75,100,8785775,3322261,50330,service,1
38,AtMostOnce,aws,75,100,8785775,3429115,24617,service,1
39,AtMostOnce,aws,75,100,8785775,3513895,21230,service,1
40,AtMostOnce,aws,75,100,8785775,3602497,30728,service,1
41,AtMostOnce,aws,75,100,8785775,3689491,30458,service,1
42,AtMostOnce,aws,75,100,8785775,3773214,26013,service,1
43,AtMostOnce,aws,75,100,8785775,3861468,29831,service,1
44,AtMostOnce,aws,75,100,8785775,3946482,31340,service,1
45,AtMostOnce,aws,75,100,8785775,4036134,36218,service,1
46,AtMostOnce,aws,75,100,8785775,4122565,41048,service,1
47,AtMostOnce,aws,75,100,8785775,4210826,28842,service,1
48,AtMostOnce,aws,75,100,8785775,4293944,33191,service,1
49,AtMostOnce,aws,75,100,8785775,4378609,21893,service,1
50,AtMostOnce,aws,75,100,8785775,4465615,24378,service,1
51,AtMostOnce,aws,75,100,8785775,4551152,24735,service,1
52,AtMostOnce,aws,75,100,8785775,4635126,32040,service,1
53,AtMostOnce,aws,75,100,8785775,4721279,33474,service,1
54,AtMostOnce,aws,75,100,8785775,4809970,26590,service,1
55,AtMostOnce,aws,75,100,8785775,4894826,19769,service,1
56,AtMostOnce,aws,75,100,8785775,4980721,26684,service,1
57,AtMostOnce,aws,75,100,8785775,5066663,33880,service,1
58,AtMostOnce,aws,75,100,8785775,5152872,49210,service,1
59,AtMostOnce,aws,75,100,8785775,5239105,32106,service,1
60,AtMostOnce,aws,75,100,8785775,5326523,26669,service,1
61,AtMostOnce,aws,75,100,8785775,5414424,29777,service,1
62,AtMostOnce,aws,75,100,8785775,5502377,30908,service,1
63,AtMostOnce,aws,75,100,8785775,5592570,50258,service,1
64,AtMostOnce,aws,75,100,8785775,5700975,31422,service,1
65,AtMostOnce,aws,75,100,8785775,5785631,30031,service,1
66,AtMostOnce,aws,75,100,8785775,5873708,25349,service,1
67,AtMostOnce,aws,75,100,8785775,5958120,43534,service,1
68,AtMostOnce,aws,75,100,8785775,6047824,52598,service,1
69,AtMostOnce,aws,75,100,8785775,6158618,28647,service,1
70,AtMostOnce,aws,75,100,8785775,6243563,32554,service,1
71,AtMostOnce,aws,75,100,8785775,6333279,24530,service,1
72,AtMostOnce,aws,75,100,8785775,6418009,34204,service,1
73,AtMostOnce,aws,75,100,8785775,6507509,30832,service,1
74,AtMostOnce,aws,75,100,8785775,6595580,28914,service,1
75,AtMostOnce,aws,75,100,8785775,6685784,34332,service,1
76,AtMostOnce,aws,75,100,8785775,6776497,28729,service,1
77,AtMostOnce,aws,75,100,8785775,6865901,32335,service,1
78,AtMostOnce,aws,75,100,8785775,6953388,30188,service,1
79,AtMostOnce,aws,75,100,8785775,7039766,33505,service,1
80,AtMostOnce,aws,75,100,8785775,7133598,51191,service,1
81,AtMostOnce,aws,75,100,8785775,7222827,29704,service,1
82,AtMostOnce,aws,75,100,8785775,7308761,25397,service,1
83,AtMostOnce,aws,75,100,8785775,7394463,26248,service,1
84,AtMostOnce,aws,75,100,8785775,7486862,36379,service,1
85,AtMostOnce,aws,75,100,8785775,7575398,28631,service,1
86,AtMostOnce,aws,75,100,8785775,7660124,25136,service,1
87,AtMostOnce,aws,75,100,8785775,7748565,30490,service,1
88,AtMostOnce,aws,75,100,8785775,7832316,28390,service,1
89,AtMostOnce,aws,75,100,8785775,7917904,28056,service,1
90,AtMostOnce,aws,75,100,8785775,8003297,42188,service,1
91,AtMostOnce,aws,75,100,8785775,8089548,38200,service,1
92,AtMostOnce,aws,75,100,8785775,8175991,42868,service,1
93,AtMostOnce,aws,75,100,8785775,8281085,32169,service,1
94,AtMostOnce,aws,75,100,8785775,8367421,26213,service,1
95,AtMostOnce,aws,75,100,8785775,8451920,25195,service,1
96,AtMostOnce,aws,75,100,8785775,8538499,24877,service,1
97,AtMostOnce,aws,75,100,8785775,8622505,31587,service,1
98,AtMostOnce,aws,75,100,8785775,8717409,28424,service,1
99,AtMostOnce,aws,75,100,8785775,8801024,39038,service,1
0,AtMostOnce,aws,75,100,8951113,10,50736,service,2
1,AtMostOnce,aws,75,100,8951113,194256,22812,service,2
2,AtMostOnce,aws,75,100,8951113,370361,35170,service,2
3,AtMostOnce,aws,75,100,8951113,548287,32715,service,2
4,AtMostOnce,aws,75,100,8951113,721740,30491,service,2
5,AtMostOnce,aws,75,100,8951113,894261,196128,service,2
6,AtMostOnce,aws,75,100,8951113,1242802,27406,service,2
7,AtMostOnce,aws,75,100,8951113,1413675,24184,service,2
8,AtMostOnce,aws,75,100,8951113,1584450,38630,service,2
9,AtMostOnce,aws,75,100,8951113,1759588,31738,service,2
10,AtMostOnce,aws,75,100,8951113,1931877,31875,service,2
11,AtMostOnce,aws,75,100,8951113,2104592,30315,service,2
12,AtMostOnce,aws,75,100,8951113,2280998,31245,service,2
13,AtMostOnce,aws,75,100,8951113,2454653,29771,service,2
14,AtMostOnce,aws,75,100,8951113,2628439,29360,service,2
15,AtMostOnce,aws,75,100,8951113,2801951,22532,service,2
16,AtMostOnce,aws,75,100,8951113,2975671,33492,service,2
17,AtMostOnce,aws,75,100,8951113,3150544,23941,service,2
18,AtMostOnce,aws,75,100,8951113,3326696,57638,service,2
19,AtMostOnce,aws,75,100,8951113,3531139,27528,service,2
20,AtMostOnce,aws,75,100,8951113,3705650,43590,service,2
21,AtMostOnce,aws,75,100,8951113,3881262,31190,service,2
22,AtMostOnce,aws,75,100,8951113,4058669,30476,service,2
23,AtMostOnce,aws,75,100,8951113,4235539,54832,service,2
24,AtMostOnce,aws,75,100,8951113,4455260,32696,service,2
25,AtMostOnce,aws,75,100,8951113,4642241,49409,service,2
26,AtMostOnce,aws,75,100,8951113,4839664,65952,service,2
27,AtMostOnce,aws,75,100,8951113,5019733,27944,service,2
28,AtMostOnce,aws,75,100,8951113,5201520,33590,service,2
29,AtMostOnce,aws,75,100,8951113,5383415,29986,service,2
30,AtMostOnce,aws,75,100,8951113,5564524,30977,service,2
31,AtMostOnce,aws,75,100,8951113,5746086,29490,service,2
32,AtMostOnce,aws,75,100,8951113,5936659,57911,service,2
33,AtMostOnce,aws,75,100,8951113,6118438,30963,service,2
34,AtMostOnce,aws,75,100,8951113,6293020,27453,service,2
35,AtMostOnce,aws,75,100,8951113,6466207,28853,service,2
36,AtMostOnce,aws,75,100,8951113,6637978,39216,service,2
37,AtMostOnce,aws,75,100,8951113,6810564,68731,service,2
38,AtMostOnce,aws,75,100,8951113,6982568,45607,service,2
39,AtMostOnce,aws,75,100,8951113,7159592,27375,service,2
40,AtMostOnce,aws,75,100,8951113,7327941,28483,service,2
41,AtMostOnce,aws,75,100,8951113,7501815,30515,service,2
42,AtMostOnce,aws,75,100,8951113,7681349,25211,service,2
43,AtMostOnce,aws,75,100,8951113,7853975,31564,service,2
44,AtMostOnce,aws,75,100,8951113,7942641,29352,service,2
45,AtMostOnce,aws,75,100,8951113,8114961,38131,service,2
46,AtMostOnce,aws,75,100,8951113,8288191,24677,service,2
47,AtMostOnce,aws,75,100,8951113,8459398,28212,service,2
48,AtMostOnce,aws,75,100,8951113,8663367,106189,service,2
49,AtMostOnce,aws,75,100,8951113,8862196,57186,service,2
50,AtMostOnce,aws,75,100,8951113,106138,30757,service,2
51,AtMostOnce,aws,75,100,8951113,281415,37498,service,2
52,AtMostOnce,aws,75,100,8951113,461875,26067,service,2
53,AtMostOnce,aws,75,100,8951113,634342,27179,service,2
54,AtMostOnce,aws,75,100,8951113,808665,26258,service,2
55,AtMostOnce,aws,75,100,8951113,981120,25969,service,2
56,AtMostOnce,aws,75,100,8951113,1070600,30752,service,2
57,AtMostOnce,aws,75,100,8951113,1158497,28078,service,2
58,AtMostOnce,aws,75,100,8951113,1327528,27921,service,2
59,AtMostOnce,aws,75,100,8951113,1500113,28027,service,2
60,AtMostOnce,aws,75,100,8951113,1672318,28038,service,2
61,AtMostOnce,aws,75,100,8951113,1845697,32043,service,2
62,AtMostOnce,aws,75,100,8951113,2017018,29188,service,2
63,AtMostOnce,aws,75,100,8951113,2191261,28479,service,2
64,AtMostOnce,aws,75,100,8951113,2367596,31738,service,2
65,AtMostOnce,aws,75,100,8951113,2541677,31572,service,2
66,AtMostOnce,aws,75,100,8951113,2717521,30205,service,2
67,AtMostOnce,aws,75,100,8951113,2888941,29492,service,2
68,AtMostOnce,aws,75,100,8951113,3063490,26670,service,2
69,AtMostOnce,aws,75,100,8951113,3237817,29632,service,2
70,AtMostOnce,aws,75,100,8951113,3444612,25255,service,2
71,AtMostOnce,aws,75,100,8951113,3617031,34391,service,2
72,AtMostOnce,aws,75,100,8951113,3791313,32658,service,2
73,AtMostOnce,aws,75,100,8951113,3969705,31642,service,2
74,AtMostOnce,aws,75,100,8951113,4149453,28890,service,2
